108.5709 20.47296 -23.10969
10.10686 50.63678 81.78188
34.48265 31.69836 70.89581
42.03556 -39.47606 19.57506
12.97331 -79.04769 91.96542
-38.09322 20.68304 16.31914
58.09431 104.2142 4.316621
51.99403 -38.13571 -42.65766
-9.443634 68.5585 -5.210717
-29.13266 30.52301 39.45237
19.63853 -25.71609 79.33207
-56.05403 26.46747 -54.5549
30.63073 22.35271 -34.99125
-70.12523 -57.42312 68.01486
-71.09778 -42.62737 29.18669
24.80025 -68.30465 62.24397
-1.459738 74.60439 86.81172
91.60371 -44.82813 -34.10917
5.495008 23.59325 -66.23289
14.68723 -102.9232 2.633802
58.49931 63.81148 7.124033
-2.394547 -18.98824 -43.0631
67.40531 32.4725 41.1416
-111.3335 20.89836 24.69715
-70.57742 31.2521 11.06707
18.10035 -63.05437 45.77137
-23.50579 -47.78561 -20.86248
55.76891 3.556316 45.2788
38.29875 -34.83253 13.66343
-49.50945 -70.19182 78.22011
-56.71555 66.95635 -49.32816
23.9363 -66.64683 -25.26651
30.55721 15.55279 40.59738
57.57152 74.8868 29.1685
1.485555 -73.15498 81.83599
-42.82331 21.93187 2.315146
24.64928 -28.32341 -20.30151
-36.82767 78.8591 47.36096
40.45066 -80.25704 -3.114321
-37.15457 -55.7513 94.33336
-11.59 108.8676 -3.972355
-49.75274 -54.22243 -42.22463
7.791159 -69.52296 93.18214
-88.88495 -39.08579 -24.07146
44.44949 28.16872 -13.16573
21.74609 -87.46758 81.67234
-97.9252 12.73427 -68.26379
70.31869 -35.38771 20.28918
-7.51833 29.51201 98.36668
51.81435 -98.35224 34.59844
-70.38107 92.23282 11.69929
-5.497637 23.69218 -43.4329
-59.46445 -30.30762 -53.03078
-1.789378 90.61623 -12.65767
104.3293 25.42621 -21.52196
17.67731 -40.09402 -27.61164
17.55532 17.71843 50.0228
80.41292 -70.91914 -5.129321
97.76785 -64.50036 7.197399
58.49248 35.69013 -28.82561
-1.631729 1.17323 -46.97828
-77.2289 -16.1343 3.282197
-62.68838 -68.28476 -43.04128
-48.14159 -15.76372 44.23026
-57.00877 -7.009806 64.59612
76.89297 -70.29573 35.40559
-36.22757 21.62961 100.4688
69.65379 -9.472425 -5.124938
-13.28482 60.8994 -34.38227
-22.80625 22.93733 -34.48736
-92.61135 21.16093 -49.94869
72.22778 4.127351 42.40693
-65.83691 37.18986 76.66331
5.369168 43.4517 -94.43066
-71.02061 25.63091 -98.04053
6.510211 -66.2346 -54.59293
-54.50922 3.069665 -103.942
-32.44652 -32.1105 48.30038
8.11819 -8.255552 -92.48907
-77.63292 -28.47342 69.6371
1.627079 -34.76343 23.92529
-5.7406 61.04567 14.62869
78.90236 -63.61216 0.04951534
36.23124 -87.19807 61.46334
72.40916 -79.78352 29.67775
-38.74162 2.668337 68.40749
25.1953 -52.66002 7.873248
12.5516 -67.48017 -27.04493
-56.86081 25.4699 111.1246
35.58297 -58.03 -1.051036
-53.2658 20.84023 89.25096
-38.46629 -20.69301 60.77464
29.36275 -16.44287 -10.64851
57.42495 -54.7365 -18.743
42.3 11.64764 33.53528
1.230865 65.15085 -54.30434
90.81155 -55.37683 3.304011
-43.56161 16.292 67.21342
3.742299 -83.63313 -15.16418
-38.0711 10.02575 -101.4673
-63.7068 -33.46046 81.11074
-25.26379 -63.72684 28.82768
-12.43161 -24.71464 94.89459
104.1795 -51.58699 12.16588
40.67157 61.0816 31.3605
-68.10502 -10.28978 32.04815
-23.77791 53.98637 69.06165
18.81524 -43.00104 -56.0243
48.44408 106.2957 16.53946
49.92009 -9.394971 54.47606
92.03715 64.06956 -1.544018
58.39155 62.85746 -27.79355
113.2886 -34.58249 -35.62343
55.49451 68.77975 16.04621
81.35278 -2.526417 -2.107166
-7.882044 -4.592255 -19.30383
-50.46235 -30.37186 29.49583
26.44263 35.39326 -18.89635
-52.49278 -10.78181 82.49023
57.72416 -2.141291 18.13501
4.53473 3.219879 -80.23389
-79.1624 -63.00605 40.84836
-72.42317 -13.72729 15.0972
-39.34246 -10.34118 19.16916
64.17073 -13.98888 -77.40468
39.78964 18.948 -55.16241
111.7388 44.65949 18.96689
-89.4218 55.68199 58.60289
60.09304 20.38888 2.748271
6.978039 54.33165 -22.64461
31.23125 -32.54827 -39.49133
-80.70596 -33.10771 -27.48201
-49.29168 -76.29324 -2.260248
3.339721 30.81487 45.79195
-45.35896 17.54311 -36.91235
41.55638 -21.9589 -28.52923
12.15642 61.27931 26.77135
-11.13182 9.65118 88.13783
66.4643 86.03889 20.26189
-24.78785 -62.21281 -33.96358
1.032608 41.03849 26.43017
-80.3596 49.06661 33.11108
62.85467 -63.72183 -39.5779
-30.82911 0.800806 -7.027561
35.1109 21.24052 90.83801
-69.53916 0.5734107 -6.49474
-29.90289 5.200622 -85.81709
30.99946 18.88924 112.6664
-7.392799 -13.90893 -79.42683
-31.94555 47.53286 89.29404
84.44693 84.50875 3.128941
17.3174 46.1234 33.34799
-50.04073 76.3446 38.09893
84.67622 41.25842 36.2127
-5.619714 -56.76937 -49.784
18.41552 -69.01933 59.19474
-35.4967 34.11983 110.4681
-51.81724 37.64994 -12.45901
66.67018 -22.69476 -35.2345
2.089379 78.08334 86.05908
15.03051 75.44363 36.47803
88.64153 -68.45035 0.6549501
37.8846 107.0505 1.757511
34.82543 -82.62318 88.18782
-93.20261 -23.53855 43.64548
-57.59019 -7.764668 99.70017
54.08566 3.161187 -17.7705
49.80972 85.55482 24.28041
-40.68583 61.15557 -58.01624
-15.61286 15.62481 -73.84956
-21.14868 5.683717 95.31182
72.28365 50.54588 -46.29452
15.31653 -104.5244 -12.71594
2.909263 17.98545 13.32984
26.76212 -105.8212 38.52531
49.39989 7.549183 4.113334
79.02971 -28.35522 -21.37553
33.61024 78.62925 -24.64612
45.27943 15.54389 -14.6655
70.18349 -84.48184 52.57334
-9.602259 75.59277 -39.5997
-5.823898 -79.66309 31.39054
-2.905449 38.50883 71.63067
-49.72654 -95.90073 20.98755
62.65445 -77.40436 -7.896787
-91.66267 22.73849 -74.82155
-47.94727 13.32669 117.1606
86.71669 76.54418 -25.68995
29.20237 53.94089 102.1641
-86.74104 80.04144 84.65115
-56.20514 66.84993 -26.99607
-18.24072 -63.34558 81.51467
12.70742 19.42659 -107.2001
-9.923667 -21.02261 -49.94334
-4.693665 -42.69978 93.38918
55.54795 -43.48985 -97.47736
-66.14819 -27.44618 -15.78035
-14.45044 -26.58392 -91.01848
44.10325 -21.2045 -41.39035
-16.27401 68.29166 93.24231
-38.60277 83.31149 62.03161
85.9248 -60.84466 10.5545
55.28178 -36.38054 9.733023
44.86737 -4.626991 -61.58105
-63.43748 42.72014 -16.58435
10.18511 46.81423 -37.2593
-62.72377 24.82633 105.9886
55.42733 80.19863 60.47408
-59.85316 7.567762 82.35114
55.96338 69.52663 27.84387
-92.68491 -30.3272 -35.79443
37.84993 -83.80205 13.49661
-29.91616 -97.25914 -38.86732
57.55246 -6.839836 -65.51347
-19.46027 87.78565 18.50325
-32.5829 28.96026 91.39317
-4.102329 -82.00222 -63.86228
4.637915 8.960431 50.58742
-40.77705 -105.5394 -10.47265
-68.29395 -29.09865 -0.1220162
-34.32207 -80.5197 -21.49388
37.0151 -40.85608 -53.4459
-31.5375 33.3938 -119.208
31.32328 20.61849 -88.55608
-45.09416 -45.96722 68.84746
-92.22553 58.41188 -37.31805
-3.823524 2.872313 105.8943
-66.64704 -19.38482 -26.84272
-34.7746 117.7529 -28.02734
69.48838 -85.79357 -22.29633
37.69765 46.26713 65.27077
56.32551 -120.2351 -21.41855
69.86059 -4.388287 -62.87513
-54.57468 -36.61266 26.79794
-8.304167 94.02689 -54.37756
-85.04948 -8.571306 12.10107
1.409523 17.2363 -81.07883
-70.99992 -68.71023 -62.35723
-60.16206 -5.38506 7.431114
24.73549 17.38938 48.22956
80.17853 92.26173 14.93943
-8.548983 -7.965156 -84.35552
81.73963 -78.19213 29.66063
-56.66562 102.4171 -30.17339
-38.50228 1.025729 17.12156
3.193889 69.51957 17.35522
32.71251 -17.0148 34.69138
28.34172 -3.1026 15.67295
-22.84439 5.756161 105.9613
-72.14771 -43.44805 -79.118
8.61721 -7.911861 -14.94976
101.9533 59.80121 21.66039
63.18309 90.26662 19.09967
-74.28362 48.62341 22.06076
62.19191 -14.28544 -0.3591469
-43.77736 10.61411 -60.91506
48.59423 65.1868 30.89261
-83.76124 17.36357 -16.75803
74.26087 -16.15047 -9.041433
73.98425 -4.251087 -0.2364507
-41.49692 -12.00427 114.3349
19.47307 -108.4468 14.86291
-49.51958 -11.28979 -94.04395
63.57105 75.3002 6.146132
12.42349 29.69517 -9.931633
-22.10842 71.59554 -30.552
-81.09147 -70.33846 4.690926
-32.24128 -59.01991 12.50651
64.3328 12.6773 -41.65554
-95.96957 -26.3531 -24.2608
28.66855 -46.09286 -91.91971
-4.428362 37.17835 -68.3627
91.34366 7.246099 -12.39936
87.01197 -12.73195 10.62537
-86.64585 -4.851048 46.06007
-47.52773 -31.63628 -55.36286
-62.66368 -40.02351 -66.97668
11.06109 -8.418955 -47.43109
77.97221 -3.131839 -69.09636
-68.58846 32.13657 -101.516
84.12661 -63.68139 27.61389
-4.662088 -73.52666 84.90691
60.17985 65.26228 1.586912
1.864159 -41.61319 75.65871
-96.46249 -27.2935 41.38837
-32.20443 -53.72319 51.08336
72.07112 11.42217 58.54869
-47.64781 86.25205 11.04268
-17.65735 92.91345 6.099172
-60.14537 14.46919 -1.456028
-27.51883 -100.4151 -50.33561
22.99917 -101.0811 47.55578
-51.91938 48.64955 46.46238
-25.16011 13.54271 75.97474
-88.64194 48.73517 48.71104
-25.41987 79.8811 30.99779
62.1561 38.74564 42.00521
