0 3624
0 9638
0 12275
0 13578
0 15874
0 16616
1 906
1 1937
1 2719
1 2979
1 3637
1 4231
1 5717
1 6294
1 7361
1 8092
1 8202
1 8287
1 8630
1 8920
1 9386
1 9931
1 10006
1 10356
1 10411
1 11110
1 11961
1 12278
1 12324
1 12538
1 13387
1 14338
1 14576
1 16652
1 18116
2 1712
2 3603
2 5498
2 5680
2 10929
2 12797
2 14017
2 14028
2 17247
3 126
3 1143
3 1735
3 3058
3 4145
3 4419
3 4887
3 5237
3 5363
3 6178
3 8123
3 8603
3 9515
3 11005
3 11723
3 12206
3 12782
3 12985
3 13301
3 14016
3 15312
3 16942
3 17451
4 468
4 679
4 728
4 1478
4 1589
4 1922
4 2256
4 2675
4 6161
4 6283
4 7308
4 8011
4 8263
4 8324
4 8868
4 8897
4 9089
4 9204
4 9510
4 9569
4 11128
4 11346
4 11405
4 11459
4 11507
4 11591
4 11692
4 12137
4 12928
4 14130
4 14453
4 15205
4 15593
4 15795
4 16020
4 17214
4 17240
4 17264
4 17289
4 17386
4 17635
4 18417
5 1088
5 2711
5 4198
5 4205
5 6671
5 7968
5 8088
5 9211
5 9314
5 9787
5 10157
5 10957
5 11795
5 12280
5 13576
5 14308
5 15119
5 16244
5 16684
6 294
6 1708
6 4007
6 4928
6 9438
6 12788
6 13273
6 14944
6 15582
7 255
7 309
7 332
7 884
7 1054
7 1451
7 1475
7 1517
7 1640
7 1994
7 2194
7 2215
7 2425
7 2433
7 2514
7 2541
7 2564
7 2599
7 2800
7 2889
7 3190
7 3785
7 3914
7 4043
7 4069
7 4082
7 4108
7 4403
7 4417
7 4426
7 4437
7 4548
7 4613
7 4705
7 4716
7 4754
7 5504
7 5608
7 5864
7 5880
7 6119
7 6243
7 6414
7 6549
7 6578
7 6673
7 6748
7 6784
7 6972
7 7075
7 7198
7 8148
7 8187
7 8294
7 8451
7 8455
7 8535
7 8598
7 8827
7 8994
7 9077
7 9328
7 9373
7 9445
7 9502
7 9891
7 9921
7 9954
7 9959
7 9980
7 10051
7 10091
7 10095
7 10215
7 10664
7 10716
7 11021
7 11075
7 11284
7 11290
7 11332
7 11575
7 11729
7 11750
7 11771
7 11781
7 12977
7 13109
7 13255
7 13302
7 13412
7 13713
7 14030
7 14326
7 14392
7 15042
7 15315
7 15767
7 15811
7 15908
7 16102
7 16275
7 16400
7 16539
7 16724
7 17311
7 17380
7 17484
7 17866
7 17879
7 17938
7 18104
7 18161
7 18357
7 18368
8 537
8 1914
8 2830
8 2948
8 3159
8 5143
8 5443
8 5963
8 6417
8 7633
8 7793
8 8114
8 8914
8 9332
8 9675
8 10327
8 10541
8 10765
8 11144
8 11352
8 12253
8 12319
8 13168
8 13629
8 14934
8 15017
8 15724
8 15761
8 16220
8 16266
8 16448
8 16934
8 18112
8 18282
9 10
9 313
9 657
9 860
9 979
9 1128
9 1138
9 1376
9 1535
9 1724
9 2069
9 2107
9 2940
9 3361
9 3886
9 3908
9 4206
9 4219
9 4226
9 4562
9 5392
9 5619
9 6293
9 6320
9 6332
9 6373
9 7148
9 7300
9 7387
9 7978
9 8003
9 8254
9 8356
9 8362
9 8730
9 8933
9 9005
9 9074
9 9317
9 9980
9 10038
9 10620
9 11467
9 11819
9 12110
9 12330
9 12432
9 12476
